deli_num,hyp_num,url_len,dot_num,nor_tld_token,sus_word_token,ip_in_hostname,url,label
0,0,17,2,0,1,1,www.nbshengte.com,2
0,0,17,2,0,1,1,www.jtzhongyu.com,2
0,0,13,2,0,1,1,www.cqdzg.com,6
0,0,12,1,0,0,1,mswuzhou.com,2
0,0,8,1,0,0,1,mauj.com,4
0,0,11,1,0,0,1,fqvip55.com,4
0,0,15,2,0,1,1,www.fdhtbio.com,6
0,0,14,2,0,1,1,www.ymfjg.com ,10
0,0,19,3,1,1,1,www.mp3.56truck.cn ,11
0,0,10,1,0,0,1,kfgwjy.com,2
0,0,10,1,0,0,1,wzqt8.com ,11
0,0,14,2,0,1,1,www.abtoll.com,2
0,0,11,3,1,0,0,154.82.84.8,4
0,0,10,1,0,0,1,226ypi.com,8
1,1,34,3,0,0,1,oss.cdn.ipekevi-sal.com/app/0585nf,4
0,0,10,1,0,0,1,186fls.com,2
0,0,9,1,0,0,1,yddzc.com,2
0,0,17,1,1,0,1,yourfgjfghkk.club,4
0,0,9,1,0,0,1,cy447.com,2
0,0,15,2,0,1,1,www.csyijie.com,2
0,0,14,1,0,0,1,3199app12.com ,11
0,0,9,1,0,0,1,08383.com,3
0,0,15,2,0,1,1,www.sxgcbp.com ,10
0,0,15,2,0,1,1,www.wzdesai.com,2
0,0,15,2,0,1,1,www.censiko.com,2
0,0,17,2,0,1,1,www.dgyueteng.com,6
0,0,15,1,0,0,1,mofawangzuo.com,6
0,0,9,1,0,0,1,aksra.com,9
0,0,11,1,1,0,1,pkckv21.cn ,11
0,0,16,2,0,1,1,www.pekingwo.com,2
0,0,15,2,0,1,1,www.bskdoor.com,2
0,0,11,1,0,0,1,h276tyc.com,9
0,0,19,2,0,1,1,www.tiananwater.com,2
0,0,17,1,1,0,1,mindfire.services,4
0,0,12,1,0,0,1,chaoji51.com,4
1,1,13,1,0,0,1,tj-newway.com,6
0,0,14,2,0,1,1,www.lazxsf.com,6
0,0,13,1,0,0,1,anitawebs.com,6
0,0,14,3,1,0,0,133.242.186.14,4
0,0,10,1,0,0,1,szhask.com,2
0,0,9,1,1,0,1,963864.cc,4
0,0,13,1,0,0,1,lapulanqi.com,2
0,0,13,2,1,1,1,www.wapshe.cn,6
0,0,9,1,0,0,1,npx77.com,3
0,0,19,2,0,1,1,www.15014000848.com,6
0,0,12,1,1,0,1,152789.site ,11
0,0,15,2,1,1,1,www.jks9999.xyz,6
0,0,8,1,0,0,1,qz2c.com,2
0,0,19,2,1,0,1,http://kk.czlose.cn,10
0,0,11,1,0,0,1,syjtxny.com,2
0,0,10,1,0,0,1,zzz169.com,2
1,1,13,2,1,1,1,www.hw-sd.cn ,10
0,0,9,1,0,0,1,uy333.com,2
0,0,16,2,0,1,1,www.jlxwatch.com,2
0,0,23,2,1,0,1,1471134600294.szmuzu.cn,6
0,0,21,1,0,0,1,marketingcaptured.com,4
0,0,10,1,0,0,1,js7288.com,9
0,0,13,2,0,0,1,m.bibiys8.com,6
0,0,15,1,0,0,1,cardtoworld.com,2
0,0,11,1,0,0,1,mitu001.com,2
0,0,9,1,0,0,1,mhbyd.com,6
0,0,9,1,0,0,1,mhgff.com,2
0,0,11,1,0,0,1,hzzkzx.com ,10
0,0,21,2,0,1,1,www.zhengyinwaiyu.com,2
0,0,20,2,0,1,1,www.gostarehabi.com ,11
0,0,10,1,0,0,1,xaszzm.com,6
0,0,10,1,0,0,1,2fyq12.com,4
0,0,9,1,0,0,1,hq094.com,4
0,0,7,1,1,0,1,lss3.cn,4
0,0,20,2,0,1,1,www.boomerimpact.com,2
0,0,16,2,0,1,1,www.188space.com,6
0,0,11,1,0,0,1,1322505.com,9
0,0,11,1,0,0,1,ecnshow.com,2
0,0,16,2,0,1,1,www.shhcchem.com,6
0,0,9,1,0,0,1,iqhmh.com,4
0,0,13,1,0,0,1,xingou360.com,2
0,0,10,1,0,0,1,doubsn.com,2
0,0,17,2,0,1,1,www.913443090.com,2
0,0,21,2,0,0,1,t2m.guessonmedia.com ,10
0,0,17,1,0,0,1,zexinbusiness.com,9
0,0,14,2,0,1,1,www.99spp6.com,2
0,0,9,1,0,0,1,by579.com,2
0,0,14,2,0,1,1,www.axyccy.com,2
0,0,11,1,0,0,1,baoan77.com,6
0,0,21,2,1,0,1,cj8fzegn.laosepi6.top,6
0,0,13,2,0,1,1,www.ff889.com,2
0,0,24,3,1,1,1,www.download.56truck.cn ,11
0,0,15,2,0,1,1,www.dxy8866.com,8
0,0,20,2,1,0,1,utvbdx.hdfgsdsdf.top,4
0,0,17,2,1,0,1,9999.airland.vip ,10
0,0,11,1,0,0,1,maomeow.com,2
0,0,13,1,0,0,1,neterwork.com,4
0,0,8,1,1,0,1,k2950.cn,2
0,0,20,2,1,0,1,ddpltj.gdhdfdfff.top,4
0,0,10,1,0,0,1,rfgzn.com ,10
0,0,24,2,0,0,1,nwtufduwubemjn.jinao.com,6
0,0,14,1,0,0,1,jujinhuifu.com,2
0,0,10,1,0,0,1,807434.com,2
0,0,13,1,0,0,1,tuvalcafe.com,2
0,0,14,1,0,0,1,shuaitong6.com,2
0,0,15,1,0,0,1,http://fnsh.net,10
1,1,13,1,0,0,1,sh-dongya.com,2
0,0,13,2,1,1,1,www.zszdgd.cn,2
0,0,11,1,0,0,1,94xxyy.com ,10
0,0,12,1,0,0,1,iqiuquan.com,2
0,0,20,2,0,1,1,http://www.huzdk.com,10
0,0,13,2,1,1,1,www.gaomao.cn,6
0,0,15,2,1,1,1,www.yyav503.xyz,2
1,1,10,1,0,0,1,dl-hxd.com,2
0,0,10,1,1,0,1,blzlt.top ,11
0,0,13,2,0,1,1,www.kiakk.com,6
0,0,10,1,0,0,1,hgmima.com,2
0,0,18,1,1,0,1,mingwanshaiwang.cn,6
0,0,24,3,1,1,1,www.articles.56truck.cn ,11
0,0,14,2,0,1,1,www.fluqed.com,2
1,1,19,2,0,1,1,www.juwel-china.com,2
0,0,13,2,0,1,1,www.yh86b.com,9
0,0,10,1,0,0,1,yw8686.com,6
0,0,17,2,0,0,1,sss1.70222703.com,9
0,0,10,1,0,0,1,sdbxxy.com,2
0,0,13,2,0,1,1,www.dkfdc.com,2
0,0,11,1,0,0,1,liren88.com,2
0,0,16,1,0,0,1,jinjiaofloor.com,2
0,0,26,3,0,0,1,csyt2.gyxzzj2.jishunyc.com,4
0,0,10,1,1,0,1,dvyitv.vip,4
0,0,9,1,1,0,1,908gg.cc ,11
0,0,10,1,0,0,1,l99786.com,4
0,0,17,1,1,0,1,http://ccdyin.xyz,11
0,0,17,2,0,1,1,www.alfaminas.com,9
0,0,12,1,0,0,1,1388128.com ,11
0,0,19,2,0,0,1,nanjing.0514dk.com ,10
0,0,7,1,1,0,1,1455.cc,6
0,0,22,3,0,1,1,ujwjtcype.www.xsjx.com,6
0,0,13,2,0,1,1,www.gp552.com,2
0,0,14,2,0,1,1,www.cl1f44.com,6
0,0,16,1,0,0,1,uhuijingling.com,4
0,0,12,1,1,0,1,4chungu.tech,6
0,0,18,3,1,0,1,goche.ksva.com.tw ,10
0,0,14,2,0,1,1,www.lsgshm.com,2
0,0,15,2,0,1,1,www.0734rcw.com,2
0,0,23,2,0,1,1,www.hsshunyangjiaju.com,2
0,0,12,1,0,0,1,mg0tmc4k.com,2
0,0,11,1,0,0,1,lqnz120.com,2
0,0,15,1,0,0,1,shanghai800.com,6
0,0,11,1,0,0,1,gbgbxxx.com,2
0,0,14,2,0,1,1,www.lwcxsj.com,2
0,0,22,2,0,1,1,www.galiajewellery.com,4
0,0,20,3,0,1,1,zhaosw1.www.xsjx.com,6
0,0,22,2,1,0,1,http://xl.shouhuwl.xyz,11
1,1,15,2,0,1,1,www.tcc-dfw.com,6
0,0,20,2,0,1,1,www.qiaoshoumama.com,2
0,0,9,1,0,0,1,12626.com,6
0,0,10,1,0,0,1,864802.com,2
0,0,10,1,0,0,1,99egui.com,2
0,0,11,1,0,0,1,mtnflow.com,2
0,0,15,1,0,0,1,15610915553.com,4
0,0,19,2,0,0,1,taicang.3dice90.com,6
0,0,15,2,0,1,1,www.ys68888.com,8
0,0,9,1,1,0,1,rukou.fun,6
0,0,14,1,0,0,1,longmaioil.com,2
0,0,10,1,0,0,1,aqd166.com,6
0,0,14,1,0,0,1,52bookroom.com,2
0,0,23,2,0,1,1,www.hongyantuanjian.com,2
0,0,15,1,0,0,1,shoujiangzn.com,6
0,0,11,1,1,0,1,qesmtv.site,2
0,0,16,2,0,1,1,www.buymeaho.com,6
0,0,13,2,0,1,1,www.tcxoo.com,2
0,0,11,1,0,0,1,0412hqw.com,2
0,0,11,1,0,0,1,95cp999.com,8
0,0,10,1,0,0,1,822935.com,2
0,0,13,1,0,0,1,fhlhockey.com,2
0,0,21,2,0,0,1,m.jinniant66.com:6766,8
0,0,16,2,0,1,1,www.bigowang.com,2
0,0,9,1,0,0,1,pea18.com,6
0,0,14,2,1,1,1,www.xinxiqq.cn,2
0,0,20,2,0,0,1,zhangzhou.yhdbh.com ,10
0,0,14,2,0,1,1,www.626205.com,9
0,0,17,2,0,1,1,www.chinafjxm.com,2
0,0,7,1,0,0,1,akey.me,7
0,0,10,1,0,0,1,fd0088.com,4
0,0,13,3,1,0,0,134.184.0.233,4
0,0,13,2,0,1,1,www.mevfx.com,2
0,0,11,1,0,0,1,78795zu.com,9
0,0,15,2,1,0,1,mj1c.gxmcjj.cn ,10
0,0,15,2,0,1,1,www.agca166.com,9
0,0,9,1,0,0,1,fa339.com,6
0,0,13,2,0,1,1,www.swyyj.com,6
0,0,15,2,0,1,1,www.bstview.com,2
0,0,14,2,0,1,1,www.885550.com,6
0,0,9,1,0,0,1,167oo.com,2
0,0,15,2,0,1,1,www.banxyk8.com,2
0,0,12,1,0,0,1,bibulll.com ,10
0,0,9,1,0,0,1,xfccm.com,2
0,0,13,2,0,1,1,www.srdgg.com,6
0,0,13,1,0,0,1,banjia159.com,6
0,0,8,1,0,0,1,848b.com,6
0,0,11,1,0,0,1,rrrr123.com,2
0,0,16,2,0,1,1,www.75radio.com ,11
0,0,13,2,0,1,1,www.glblj.com,6
0,0,16,2,1,1,1,www.yinliuhe.cn ,11
0,0,28,2,0,1,1,www.volunteerinspections.com,2
0,0,8,1,0,0,1,45ao.com,2
0,0,14,1,0,0,1,vantgeloof.com,4
0,0,9,2,0,1,1,www.ap.co,6
0,0,17,2,0,1,1,www.ttbvision.com,2
0,0,18,2,0,0,1,jiameng.688zh.com ,10
0,0,18,3,1,0,0,47.242.80.214:6060,1
0,0,12,1,0,0,1,njduobai.com,2
0,0,9,1,0,0,1,9doit.com,2
0,0,17,1,0,0,1,cocotemplates.com,4
0,0,10,1,0,0,1,dosnea.com,2
0,0,9,1,0,0,1,qt147.com,2
0,0,19,2,0,1,1,www.yinshanghui.net,3
0,0,20,1,1,0,1,http://shxiangrun.cn,11
1,1,10,1,0,0,1,dqzz-f.com,6
0,0,15,2,0,1,1,www.fxcsgw.com ,10
0,0,15,2,1,0,1,bghzg.ynns.shop,6
0,0,18,2,0,0,1,5cq7ws.51upsun.com,4
0,0,10,1,0,0,1,zutuba.com,6
0,0,15,2,0,1,1,www.255530f.com,9
0,0,11,1,1,0,1,yyav596.xyz,2
0,0,23,2,0,0,1,game.metrixfitness.com ,10
0,0,16,1,0,0,1,haolemaiquan.com,2
0,0,13,2,0,1,1,www.dyyfr.com,6
0,0,12,2,0,0,1,v1.svs81.com,11
0,0,18,2,0,1,1,www.dongliudyy.com,2
0,0,8,1,0,0,1,j8le.com,2
0,0,10,1,0,0,1,czg953.com,8
0,0,13,2,1,1,1,www.ksshjs.cn,2
0,0,8,1,1,0,1,xzzhj.cn,6
0,0,11,1,0,0,1,yybb777.com,2
0,0,19,2,0,0,1,gyxzsoy2.xfmtcn.com,4
0,0,9,1,0,0,1,1fym6.com,4
0,0,15,2,0,1,1,www.zcw44.com/#,4
1,1,19,2,0,1,1,www.money-space.net,2
0,0,10,1,0,0,1,501865.com,2
0,0,20,1,0,0,1,https://788quka.com/,11
0,0,22,2,1,1,1,http://www.filedisk.cn,10
0,0,20,2,0,1,1,www.zhenghaoedu.net ,10
0,0,12,1,0,0,1,399292d.com ,11
0,0,9,1,0,0,1,hiszx.com,6
0,0,16,1,0,0,1,tgroveradams.com,2
1,1,23,2,0,1,1,www.kujaku-gallery.com ,10
0,0,9,1,1,0,1,798kan.cn,2
0,0,11,2,0,0,1,yc.7y7k.com,2
0,0,14,2,0,1,1,www.wgmmgy.com,2
0,0,16,2,0,1,1,www.xmwuyuan.com,2
0,0,14,2,0,1,1,www.sybdlp.com,2
0,0,14,1,0,0,1,fengyuankj.com,2
0,0,18,1,1,0,1,xianysdkf1008s.top,3
0,0,13,2,0,1,1,www.rr545.com,2
0,0,20,2,0,1,1,www.hebeihsjszp.com ,10
0,0,16,2,0,1,1,www.1701yabo.com,9
0,0,9,1,0,0,1,jr816.com,6
0,0,12,1,0,0,1,51585333.com,8
0,0,13,1,0,0,1,hnvcomics.com,6
0,0,19,2,0,1,1,www.mengdaiwei.com ,10
0,0,11,1,0,0,1,wx31528.com,2
0,0,10,1,0,0,1,7c5675.com,8
0,0,18,2,0,1,1,www.annegaelle.com,2
0,0,14,1,0,0,1,xianggjtop.com,2
0,0,12,1,0,0,1,cabb227.com ,11
0,0,24,1,0,0,1,dongguanyinshuachang.com,2
1,1,23,2,0,1,1,www.hebei-steelwork.com,6
0,0,29,2,1,0,1,sn.app002.club/chan/GS0007/vx,4
0,0,14,1,0,0,1,taiwu8.com:443,2
0,0,9,1,0,0,1,sy679.net,9
0,0,10,1,0,0,1,cgyasi.com,2
0,0,13,1,0,0,1,ifmchain.com ,10
0,0,13,1,0,0,1,youqu1688.com,4
0,0,12,1,0,0,1,6756073.com ,10
0,0,12,1,0,0,1,okeysale.com,2
0,0,11,1,0,0,1,avbob50.com,2
0,0,9,1,0,0,1,ylwbb.com,8
0,0,17,1,1,0,1,sanjizhan201.buzz,2
0,0,10,1,0,0,1,srmtvs.com,6
0,0,11,1,1,0,1,cucuse8.top,2
0,0,15,2,0,1,1,www.zgkmnet.com,2
0,0,12,1,0,0,1,9831511.com ,11
0,0,13,2,0,1,1,www.sumbb.com,2
0,0,10,1,0,0,1,tj5156.com,2
0,0,15,2,0,1,1,www.0592iot.com,2
0,0,9,1,1,0,1,xdf66.vip,4
0,0,17,1,1,0,1,http://keibszc.cn,11
0,0,16,2,1,1,1,www.lebo372.site,2
0,0,10,1,0,0,1,2fyq16.com,4
0,0,19,2,1,1,1,www.baoxiandaren.cn,2
0,0,22,2,1,0,1,ujqfsoulnn.lirlcj.top/,4
0,0,14,2,0,1,1,www.wlsjcn.com,2
0,0,18,2,0,0,1,d8kt4c.51upsun.com,4
0,0,12,1,0,0,1,szwliot.com ,10
0,0,17,2,0,1,1,www.czchangfu.com,2
0,0,13,2,0,1,1,www.13267.com,6
0,0,15,1,0,0,1,baishangsac.com,2
0,0,10,1,0,0,1,3322ok.com,9
0,0,12,1,0,0,1,hx042366.com,8
0,0,14,1,0,0,1,structure5.com,6
0,0,11,1,1,0,1,sfera.world,4
0,0,11,2,0,0,1,m.qyxs8.com,4
0,0,10,1,0,0,1,fxchs.com ,10
1,1,15,2,0,1,1,www.k-jessy.com,6
0,0,10,1,0,0,1,bxtzlc.com,2
0,0,13,2,0,0,1,m.urainf.com ,10
0,0,17,2,0,0,1,nx3.hhhtklch.com ,11
0,0,16,2,0,1,1,www.yadufang.com,2
0,0,11,1,0,0,1,212yh1.com ,11
0,0,21,2,0,1,1,www.yuzhoujiaxiao.com,2
0,0,10,1,0,0,1,cbj010.com,2
0,0,13,1,0,0,1,hhd60555.com ,11
0,0,10,1,0,0,1,88707g.com,8
0,0,13,2,0,1,1,www.382sf.com,2
0,0,23,2,0,0,1,http://xyk01.gztyls.com,10
0,0,14,2,0,1,1,www.xwcyw.com ,10
0,0,9,1,1,0,1,1vkiy.xyz,8
0,0,14,2,0,1,1,www.hnkjlb.com,2
0,0,12,1,0,0,1,ogsappxz.com,4
1,1,10,1,0,0,1,xnb-xh.com,2
0,0,32,3,0,0,1,http://dxbbjs2.aly558.159301.com,10
0,0,11,1,1,0,1,683usdt5.cc,4
0,0,13,2,0,1,1,www.hziyw.com,2
0,0,13,1,0,0,1,shentehui.com,4
0,0,9,1,0,0,1,ja176.com,2
0,0,13,2,0,1,1,www.ktyj7.com,2
0,0,14,2,0,1,1,www.qcccgs.com,2
0,0,10,1,0,0,1,ntsfdb.com,6
0,0,13,2,0,1,1,www.bfspe.com,2
0,0,14,2,0,1,1,www.22505f.com,9
0,0,14,2,0,1,1,www.stclbj.com,2
0,0,16,2,0,0,1,cddkkk.udzk.com ,10
0,0,12,1,0,0,1,wxskeltg.com,6
0,0,20,2,0,1,1,http://www.28jkw.com,10
0,0,10,1,0,0,1,fzfmcy.com,6
0,0,13,2,1,0,1,505.82608.top,4
0,0,8,1,0,0,1,ohyc.com,6
0,0,13,1,0,0,1,jixunyun1.com,2
0,0,16,1,0,0,1,gabrieloyola.com,6
0,0,12,1,0,0,1,vedipass.com,2
0,0,21,2,1,1,1,http://www.lxzs888.cn,11
0,0,27,2,0,1,1,https://www.szkongfang.com/,10
0,0,9,1,0,0,1,2fyq9.com,4
0,0,13,2,0,1,1,www.027js.com,2
0,0,11,1,0,0,1,hb05533.com,9
0,0,9,1,0,0,1,13eef.com,2
0,0,16,2,0,1,1,www.yueedai.com ,10
0,0,16,2,1,1,1,www.ruanjk.homes,4
0,0,19,2,0,1,1,www.huzdaikuan.com ,10
0,0,12,1,1,0,1,gdbanker.cn ,10
0,0,9,1,0,0,1,zxnsi.com,2
0,0,18,2,1,1,1,www.xinyanglvs.cn ,10
0,0,9,1,1,0,1,isafe.pro,4
0,0,17,2,0,1,1,www.szhuilida.com,2
0,0,21,3,1,1,1,www.038532222.com.tw ,10
0,0,14,2,0,1,1,www.znhtwl.com,6
0,0,14,2,0,1,1,www.xiw100.com,2
0,0,10,1,0,0,1,hzgcjx.com,2
0,0,13,2,1,1,1,www.zhafma.cn,2
0,0,17,2,0,1,1,www.jjhcxf119.com,2
0,0,18,2,1,0,1,online.56truck.cn ,11
0,0,17,2,0,1,1,www.gxcountry.com,2
0,0,26,2,0,1,1,www.junyifrontierhotel.com,2
0,0,13,2,0,1,1,www.zghjx.com,2
0,0,13,2,1,0,1,m.lorraine.cc,6
0,0,17,2,0,1,1,www.baoyu1572.com,2
0,0,21,2,1,0,1,m.67ylbb2022121309.cc,8
0,0,14,3,1,0,0,155.235.76.206,2
0,0,20,2,0,0,1,yuzhou.acadafund.com,6
0,0,16,2,0,0,1,m.nutexsafe.com ,10
0,0,11,1,1,0,1,julebang.cn,4
1,1,16,2,0,1,1,www.yuke-sdu.com,2
0,0,15,1,0,0,1,bestgift001.com,6
0,0,12,1,0,0,1,wwwzaiwi.com,2
0,0,12,2,0,0,1,m1.ax930.com,8
1,1,23,2,0,0,1,security.hcs-berlin.com,2
0,0,14,2,0,1,1,www.771440.com,9
0,0,11,1,1,0,1,qbmstns.cn ,11
0,0,10,1,0,0,1,fzylog.com,2
0,0,18,1,0,0,1,huisenjinrong.com ,10
0,0,21,2,0,0,1,yinyue.devunitech.com,2
0,0,14,2,1,0,1,sn.app002.club,4
0,0,13,1,0,0,1,sznuoerma.com,2
0,0,15,1,0,0,1,lbbirdsnest.com,2
0,0,12,1,0,0,1,snhbaike.com,2
0,0,8,1,1,0,1,255mt.cn,4
0,0,11,1,0,0,1,papereq.com,2
0,0,15,2,1,0,1,bjwater.org.cn ,10
2,0,81,1,0,0,1,ailiaojiangsu821.com/download;jsessionid=TyGEQnP0riwOLOxD4Qoju3Jaz7uCoVnQrGT_Xd7H,4
0,0,17,2,0,1,1,www.xzxiangyu.com,2
0,0,15,1,1,0,1,http://gta8.xyz,11
0,0,14,2,0,1,1,www.tcjmjn.com,2
0,0,15,1,1,0,1,fuctrading.shop,4
0,0,13,2,0,1,1,www.zchos.com,2
0,0,7,1,1,0,1,k8k8.cn,6
0,0,10,1,0,0,1,syzqli.com,2
1,1,15,2,0,1,1,www.rpm-web.com,2
0,0,11,1,0,0,1,qingqiu.com,6
0,0,11,1,0,0,1,gdstpty.com,2
0,0,9,1,0,0,1,zcw44.com,4
0,0,14,2,0,1,1,www.btege.com ,10
0,0,12,1,0,0,1,verymars.com,6
0,0,17,1,0,0,1,hainandanzhou.com,2
0,0,12,1,0,0,1,w685636e.com,8
0,0,14,2,0,1,1,www.samppp.com,6
1,1,18,2,0,1,1,www.time-stoys.com,6
0,0,19,2,0,0,1,fqp.hnhykljhqk.com ,10
0,0,17,2,1,1,1,www.jiangxicn.cn ,10
0,0,19,2,0,1,1,www.aynaijablog.com,2
0,0,11,1,0,0,1,ccxykbl.com,2
0,0,16,1,0,0,1,thestatesmam.com,2
0,0,7,1,1,0,1,l4a.top,2
0,0,29,2,0,0,1,zhengding.domainedeberard.com,6
0,0,14,2,0,1,1,www.joyn17.com,2
0,0,16,2,0,1,1,www.fhbaite.com ,10
0,0,10,1,0,0,1,njxhjg.com,2
0,0,17,2,0,1,1,www.youzhejie.com,4
0,0,17,2,0,1,1,www.anshan666.com,2
1,1,29,2,0,1,1,www.delicious-convenience.com,2
15,3,125,6,1,1,1,http://112.15.232.43:8081/warning.html?u=http%3A%2F%2Fwww.hydtq.com%00&c=1&a=103&uuid=zjyd-sq01-35388684-3311593281&d=&e=1008,10
0,0,10,1,0,0,1,avtv59.com,2
0,0,16,2,0,1,1,www.sayapina.com,2
1,1,18,1,0,0,1,detector-china.com,2
0,0,10,1,0,0,1,dbjkqc.com,2
0,0,10,1,0,0,1,sybsjn.com,2
0,0,14,2,0,1,1,www.c3d365.com,6
0,0,12,1,0,0,1,adresdom.com,6
0,0,16,2,0,1,1,www.tantanmi.com,2
0,0,16,2,0,1,1,www.77766vns.com,2
0,0,7,1,1,0,1,aw89.cc,6
0,0,14,2,0,1,1,www.aprilh.com,2
0,0,10,1,0,0,1,zslsrc.com,2
0,0,7,1,0,0,1,8xm.com,6
0,0,9,1,0,0,1,fscul.com,2
0,0,10,1,0,0,1,99soon.com,6
0,0,31,3,1,0,1,withdraw.supplier.xilehui.life ,10
0,0,28,2,0,1,1,http://www.jisuanfangdai.com,10
0,0,9,1,0,0,1,dpx56.com,2
0,0,6,1,1,0,1,qlo.cn,6
0,0,10,1,0,0,1,sshtmy.com,6
0,0,30,2,0,0,1,163dn.com/down/html/index.html,4
0,0,9,1,0,0,1,40wow.com,2
0,0,24,2,1,0,1,http://cxfk.chenxiya.xyz,11
0,0,10,1,0,0,1,borwap.net,4
0,0,17,2,0,1,1,www.top10bit.com ,10
0,0,11,1,1,0,1,shenckj.cn ,10
0,0,14,2,0,1,1,www.urbahh.com,2
0,0,13,2,1,0,1,a.qzrygd.top/,4
0,0,12,1,0,0,1,czxifeng.com,2
0,0,10,1,0,0,1,398392.com,4
0,0,13,2,0,1,1,www.51jgt.com,2
0,0,10,1,0,0,1,v5590.com ,11
0,0,9,1,0,0,1,sqdlk.com,2
0,0,11,2,1,0,1,ys.ccmoe.cc,3
0,0,21,2,0,1,1,www.chinashanghao.com,2
0,0,14,2,0,1,1,www.hhav24.com,2
1,1,10,1,0,0,1,jm-zhy.com,6
0,0,14,2,0,1,1,www.zhmiyu.com,2
1,1,25,1,0,0,1,triplewinlab-cashbody.com,4
0,0,14,2,0,1,1,www.xbdai.com ,10
1,0,36,2,0,0,1,app2weimav2.51585338.com/app/mg_zHf8,4
0,0,15,1,0,0,1,guitaichang.com,2
0,0,22,3,1,1,1,www.update.56truck.cn ,11
0,0,17,3,1,1,1,www.sfnews.sh.cn ,10
0,0,14,2,1,0,1,809.09454.top/,4
0,0,12,1,0,0,1,gdoudiya.com,6
0,0,13,2,0,1,1,www.xakwf.com,2
0,0,20,1,0,0,1,http://zhongkaka.com,11
0,0,12,2,1,1,1,www.eeew.cn ,10
0,0,11,1,0,0,1,sdkaida.com,6
0,0,17,1,0,0,1,daoyougongshe.com,2
0,0,9,1,0,0,1,mlslp.com,4
0,0,17,1,0,0,1,http://syjrzx.com,10
0,0,20,2,0,1,1,www.genctravesti.com,2
0,0,19,3,1,1,1,www.app.56truck.cn ,11
0,0,14,2,0,1,1,www.999www.com,6
0,0,13,2,0,1,1,www.mr311.com,2
0,0,9,1,0,0,1,922zz.com,6
0,0,18,2,0,1,1,www.hsbingbing.com,6
0,0,17,2,0,1,1,www.ydguancai.com,10
0,0,18,2,1,1,1,api.appupdate1.xyz,4
0,0,11,1,0,0,1,daogeyz.com,2
0,0,18,2,1,1,1,www.xinruikeji.top,2
0,0,21,2,0,0,1,yulinw5x.runxier.com ,10
0,0,10,1,0,0,1,xfdmao.com,6
0,0,17,2,0,1,1,www.ykchaojun.com,2
0,0,12,3,1,0,0,70.37.90.100,4
0,0,10,1,1,0,1,888vip.icu,4
0,0,11,1,0,0,1,syriais.com,6
0,0,20,2,0,1,1,www.symeijewelry.com,2
0,0,15,2,0,1,1,www.nnblue.com ,10
0,0,10,1,0,0,1,herixi.com,2
0,0,13,1,0,0,1,23mianfei.com,6
0,0,15,1,0,0,1,wangweiblog.com,6
0,0,14,2,0,1,1,www.yooode.com,6
0,0,20,2,0,1,1,www.meihuidianqi.com,2
0,0,9,1,0,0,1,3707w.com,6
0,0,13,1,0,0,1,www77qxqx.com,2
0,0,14,2,0,1,1,www.hdjmjy.com,6
0,0,19,2,0,0,1,fortune.fanzaaa.com,6
0,0,14,2,0,1,1,www.uzilai.com,6
0,0,9,1,0,0,1,qtxqb.com,2
0,0,15,2,0,1,1,www.taolizh.com,2
0,0,17,2,0,1,1,www.tbtmaomsb.com,8
0,0,13,1,0,0,1,xiaoya175.com,9
0,0,15,2,0,1,1,www.sqxfzx.com ,11
0,0,9,1,0,0,1,soskh.com,6
0,0,11,1,0,0,1,taodbo.com ,10
0,0,13,1,0,0,1,weimishou.com,2
0,0,17,2,1,1,1,www.miyueshop.top,8
0,0,19,2,0,1,1,www.xiaoyaotime.com,2
0,0,17,1,0,0,1,mcajowifjlkmv.com,4
0,0,14,1,0,0,1,xtinemedia.com,2
0,0,15,1,1,0,1,66yi66cai1.xyz ,10
0,0,14,2,1,0,1,664.75991.top/,4
0,0,9,1,0,0,1,r1171.com,2
0,0,10,1,0,0,1,hb1811.com,8
1,1,13,1,0,0,1,girls-w15.com,2
0,0,12,1,0,0,1,zhuti360.com,2
0,0,14,2,0,1,1,www.ht5672.com,8
0,0,14,2,1,1,1,www.gthxgm.cn ,11
0,0,13,2,0,1,1,www.bfzjb.com,2
0,0,10,1,0,0,1,latofl.com,2
0,0,13,3,1,0,0,84.208.20.240,4
0,0,14,2,0,1,1,www.sjhygl.com,2
0,0,15,2,0,1,1,www.5955883.com,2
0,0,9,1,1,0,1,h122.rest,11
0,0,10,1,0,0,1,zxpysw.com,2
0,0,23,2,1,0,1,yiyun.zqblei.site:5000 ,11
0,0,12,1,0,0,1,dopefish.net,4
0,0,16,1,1,0,1,http://7mgame.cn,11
0,0,20,2,0,1,1,www.chengjian168.com,2
0,0,13,2,0,1,1,www.aotfz.com,2
0,0,20,2,1,1,1,http://www.pjclib.cn,10
0,0,15,2,0,1,1,www.ssam365.com,2
0,0,14,2,0,1,1,www.7c1811.com,8
0,0,11,1,0,0,1,bizhiyu.com,6
0,0,14,2,1,1,1,www.unimeta.cn,9
0,0,10,1,1,0,1,onehost.io,4
0,0,14,2,1,1,1,www.fijxur.cn ,10
0,0,14,2,0,1,1,www.hyncgl.com,6
0,0,6,1,1,0,1,b89.cc,6
0,0,17,2,0,1,1,www.qgqsngzyd.com,2
0,0,9,1,0,0,1,egifz.com,2
0,0,8,1,0,0,1,88ie.com,6
0,0,15,2,0,1,1,www.wolaima.com,2
